Id,MeterNumber,flow,Flow Rate,Total Flow,Meter Local Time,CreatedDate
28255,19240542,0.264,1.562,17621.328,10/31/22 17:42,10/31/22 21:42
12617,19240449,1.584,2.051,17075.285,10/31/22 17:42,10/31/22 21:42
12618,19240449,0.264,0,17075.549,10/31/22 17:42,10/31/22 21:42
16101,19240544,0.793,1.626,9867.353,10/31/22 17:43,10/31/22 21:43
16102,19240544,0.265,1.626,9867.617,10/31/22 17:43,10/31/22 21:43
14782,19240451,2.642,0.498,14844.353,10/31/22 17:43,10/31/22 21:43
16103,19240544,0,1.587,9867.617,10/31/22 17:43,10/31/22 21:43
16437,19240556,0,1.067,12811.285,10/31/22 17:43,10/31/22 21:43
16104,19240544,0.264,0,9867.881,10/31/22 17:43,10/31/22 21:43
14040,19240446,0.792,1.512,9628.541,10/31/22 17:43,10/31/22 21:43
23017,19240659,0.529,1.526,18854.221,10/31/22 17:43,10/31/22 21:43
14041,19240446,0.265,1.517,9628.806,10/31/22 17:43,10/31/22 21:43
14042,19240446,0.264,1.522,9629.069,10/31/22 17:44,10/31/22 21:44
28256,19240542,0.266,0,17621.594,10/31/22 17:44,10/31/22 21:44
23018,19240659,0.527,1.49,18854.748,10/31/22 17:44,10/31/22 21:44
14783,19240451,0.529,0.494,14844.882,10/31/22 17:44,10/31/22 21:44
23019,19240659,0,0,18854.748,10/31/22 17:44,10/31/22 21:44
14784,19240451,0,0.5,14844.882,10/31/22 17:44,10/31/22 21:44
14043,19240446,0.528,1.486,9629.598,10/31/22 17:44,10/31/22 21:44
14044,19240446,0.265,0,9629.862,10/31/22 17:44,10/31/22 21:44
14031,19240657,0.265,0,11490.954,10/31/22 17:45,10/31/22 21:45
14785,19240451,0.264,0.5,14845.146,10/31/22 17:45,10/31/22 21:45
14045,19240446,0,0.83,9629.862,10/31/22 17:45,10/31/22 21:45
14786,19240451,0.265,0,14845.41,10/31/22 17:45,10/31/22 21:45
14046,19240446,0.264,0,9630.126,10/31/22 17:45,10/31/22 21:45
9058,19240658,1.32,0,11274.068,10/31/22 17:46,10/31/22 21:46
36631,19240551,0,1.819,21997.602,10/31/22 17:47,10/31/22 21:47
36632,19240551,0,0,21997.602,10/31/22 17:47,10/31/22 21:47
16438,19240556,0.265,0,12811.55,10/31/22 17:47,10/31/22 21:47
14787,19240451,0.264,0.54,14845.674,10/31/22 17:47,10/31/22 21:47
14788,19240451,0,0.533,14845.674,10/31/22 17:47,10/31/22 21:47
14789,19240451,0.265,0.529,14845.938,10/31/22 17:48,10/31/22 21:48
22992,19240663,0,0.041,12643.008,10/31/22 17:49,10/31/22 21:49
22993,19240663,0,0,12643.008,10/31/22 17:49,10/31/22 21:49
15315,19240547,0,2.367,9331.083,10/31/22 17:49,10/31/22 21:49
8734,19240586,1.848,0.081,16744.277,10/31/22 17:50,10/31/22 21:50
15316,19240547,1.057,0,9332.14,10/31/22 17:50,10/31/22 21:50
10800,19240656,0,0.848,14640.412,10/31/22 17:50,10/31/22 21:50
14790,19240451,1.32,0,14847.259,10/31/22 17:51,10/31/22 21:51
16105,19240544,0,0.048,9867.881,10/31/22 17:52,10/31/22 21:52
16106,19240544,0,0,9867.881,10/31/22 17:52,10/31/22 21:52
22994,19240663,0,0.097,12643.008,10/31/22 17:52,10/31/22 21:52
16439,19240556,0.264,0,12811.813,10/31/22 17:52,10/31/22 21:52
22995,19240663,0,0,12643.008,10/31/22 17:53,10/31/22 21:53
10801,19240656,0.528,0,14640.94,10/31/22 17:54,10/31/22 21:54
16566,19240550,9.245,0,12349.776,10/31/22 17:55,10/31/22 21:55
16440,19240556,0,0.64,12811.813,10/31/22 17:55,10/31/22 21:55
22750,19240660,1.584,0,32426.32,10/31/22 17:55,10/31/22 21:55
16441,19240556,0.265,0,12812.078,10/31/22 17:55,10/31/22 21:55
16442,19240556,0,1.987,12812.078,10/31/22 17:56,10/31/22 21:56
16443,19240556,1.32,0,12813.398,10/31/22 17:57,10/31/22 21:57
22751,19240660,0,2.449,32426.32,10/31/22 17:57,10/31/22 21:57
22996,19240663,0,0.052,12643.008,10/31/22 17:57,10/31/22 21:57
16444,19240556,0.265,0,12813.663,10/31/22 17:57,10/31/22 21:57
22752,19240660,1.32,2.489,32427.641,10/31/22 17:58,10/31/22 21:58
22997,19240663,0,0,12643.008,10/31/22 17:58,10/31/22 21:58
22753,19240660,0.529,0,32428.17,10/31/22 17:58,10/31/22 21:58
14791,19240451,0,2.245,14847.259,10/31/22 17:59,10/31/22 21:59
22754,19240660,0.264,2.481,32428.434,10/31/22 18:00,10/31/22 22:00
22755,19240660,2.906,2.953,32431.34,10/31/22 18:01,10/31/22 22:01
14792,19240451,1.321,0.168,14848.58,10/31/22 18:01,10/31/22 22:01
23020,19240659,0,1.528,18854.748,10/31/22 18:02,10/31/22 22:02
22756,19240660,1.32,0,32432.66,10/31/22 18:02,10/31/22 22:02
23021,19240659,0.264,1.656,18855.012,10/31/22 18:02,10/31/22 22:02
23022,19240659,0.529,1.526,18855.541,10/31/22 18:02,10/31/22 22:02
23023,19240659,0.264,0,18855.805,10/31/22 18:02,10/31/22 22:02
22757,19240660,0,0.043,32432.66,10/31/22 18:06,10/31/22 22:06
12619,19240449,0,0.047,17075.549,10/31/22 18:06,10/31/22 22:06
12620,19240449,0,0,17075.549,10/31/22 18:06,10/31/22 22:06
22758,19240660,0.529,0.961,32433.189,10/31/22 18:07,10/31/22 22:07
22759,19240660,0.527,0.965,32433.717,10/31/22 18:07,10/31/22 22:07
22760,19240660,0.266,0.973,32433.982,10/31/22 18:07,10/31/22 22:07
16567,19240550,0,0.783,12349.776,10/31/22 18:08,10/31/22 22:08
16568,19240550,0,0.757,12349.776,10/31/22 18:08,10/31/22 22:08
16569,19240550,0,0,12349.776,10/31/22 18:08,10/31/22 22:08
20409,19240548,0.264,2.408,25581.623,10/31/22 18:08,10/31/22 22:08
20410,19240548,0.793,2.382,25582.416,10/31/22 18:08,10/31/22 22:08
20411,19240548,0.264,2.201,25582.68,10/31/22 18:09,10/31/22 22:09
20412,19240548,0,1.338,25582.68,10/31/22 18:09,10/31/22 22:09
20413,19240548,0,0,25582.68,10/31/22 18:09,10/31/22 22:09
22761,19240660,1.584,1.193,32435.566,10/31/22 18:09,10/31/22 22:09
22762,19240660,1.586,1.196,32437.152,10/31/22 18:10,10/31/22 22:10
16107,19240544,2.642,1.929,9870.522,10/31/22 18:11,10/31/22 22:11
22763,19240660,0,1.203,32437.152,10/31/22 18:11,10/31/22 22:11
16108,19240544,0.528,1.917,9871.051,10/31/22 18:11,10/31/22 22:11
22764,19240660,0.527,1.199,32437.68,10/31/22 18:11,10/31/22 22:11
22765,19240660,0.264,1.206,32437.943,10/31/22 18:11,10/31/22 22:11
16109,19240544,0.265,1.911,9871.315,10/31/22 18:11,10/31/22 22:11
16110,19240544,0.264,1.919,9871.579,10/31/22 18:11,10/31/22 22:11
22766,19240660,0.266,1.205,32438.209,10/31/22 18:11,10/31/22 22:11
16111,19240544,0.793,1.907,9872.372,10/31/22 18:12,10/31/22 22:12
22767,19240660,0.791,1.21,32439,10/31/22 18:12,10/31/22 22:12
16112,19240544,0.528,1.921,9872.9,10/31/22 18:12,10/31/22 22:12
16113,19240544,0.528,3.349,9873.429,10/31/22 18:12,10/31/22 22:12
22768,19240660,0,1.205,32439,10/31/22 18:12,10/31/22 22:12
16114,19240544,0.264,1.641,9873.692,10/31/22 18:12,10/31/22 22:12
22769,19240660,0.266,1.205,32439.266,10/31/22 18:12,10/31/22 22:12
16115,19240544,0.265,1.624,9873.957,10/31/22 18:13,10/31/22 22:13
16116,19240544,0.528,1.522,9874.485,10/31/22 18:13,10/31/22 22:13
22770,19240660,0.527,1.198,32439.793,10/31/22 18:13,10/31/22 22:13
16117,19240544,0,1.776,9874.485,10/31/22 18:13,10/31/22 22:13
16118,19240544,0.264,1.955,9874.749,10/31/22 18:13,10/31/22 22:13
22771,19240660,0.793,1.211,32440.586,10/31/22 18:13,10/31/22 22:13
16119,19240544,0.793,1.647,9875.542,10/31/22 18:14,10/31/22 22:14
22772,19240660,0,1.209,32440.586,10/31/22 18:14,10/31/22 22:14
16120,19240544,0.528,1.636,9876.07,10/31/22 18:14,10/31/22 22:14
16121,19240544,0.264,1.63,9876.334,10/31/22 18:14,10/31/22 22:14
16122,19240544,0.265,1.556,9876.599,10/31/22 18:14,10/31/22 22:14
16123,19240544,0,0,9876.599,10/31/22 18:14,10/31/22 22:14
22773,19240660,1.85,1.203,32442.436,10/31/22 18:15,10/31/22 22:15
20414,19240548,0,0.582,25582.68,10/31/22 18:15,10/31/22 22:15
22774,19240660,0.527,1.195,32442.963,10/31/22 18:16,10/31/22 22:16
20415,19240548,0.266,0.544,25582.945,10/31/22 18:16,10/31/22 22:16
20416,19240548,0,0,25582.945,10/31/22 18:16,10/31/22 22:16
2578,20238153,0.02,0.317,2168.457,10/31/22 18:17,10/31/22 22:17
22775,19240660,2.643,1.007,32445.605,10/31/22 18:19,10/31/22 22:19
22776,19240660,0.264,1.013,32445.869,10/31/22 18:19,10/31/22 22:19
22777,19240660,0.264,1.01,32446.133,10/31/22 18:19,10/31/22 22:19
36633,19240551,0.266,1.861,21997.867,10/31/22 18:19,10/31/22 22:19
22778,19240660,1.322,1.639,32447.455,10/31/22 18:20,10/31/22 22:20
22779,19240660,0.264,1.66,32447.719,10/31/22 18:20,10/31/22 22:20
36634,19240551,1.32,0,21999.188,10/31/22 18:21,10/31/22 22:21
17387,19240445,0.264,1.881,13587.687,10/31/22 18:22,10/31/22 22:22
17388,19240445,0,1.853,13587.687,10/31/22 18:22,10/31/22 22:22
17389,19240445,0.265,1.895,13587.951,10/31/22 18:22,10/31/22 22:22
22780,19240660,1.85,1.094,32449.568,10/31/22 18:22,10/31/22 22:22
17390,19240445,0.792,1.814,13588.743,10/31/22 18:22,10/31/22 22:22
17391,19240445,0.265,0,13589.008,10/31/22 18:23,10/31/22 22:23
23024,19240659,0,1.304,18855.805,10/31/22 18:23,10/31/22 22:23
23025,19240659,0,1.317,18855.805,10/31/22 18:23,10/31/22 22:23
23026,19240659,0,0,18855.805,10/31/22 18:23,10/31/22 22:23
23027,19240659,0,0.988,18855.805,10/31/22 18:24,10/31/22 22:24
22781,19240660,0.527,0,32450.096,10/31/22 18:24,10/31/22 22:24
18371,19240443,0.264,2.778,17790.928,10/31/22 18:24,10/31/22 22:24
23028,19240659,0.264,0,18856.068,10/31/22 18:24,10/31/22 22:24
18372,19240443,0.527,2.729,17791.455,10/31/22 18:24,10/31/22 22:24
18373,19240443,0.266,2.702,17791.721,10/31/22 18:24,10/31/22 22:24
23029,19240659,0,1.593,18856.068,10/31/22 18:25,10/31/22 22:25
16445,19240556,0.264,1.599,12813.927,10/31/22 18:25,10/31/22 22:25
23030,19240659,0,0,18856.068,10/31/22 18:25,10/31/22 22:25
18374,19240443,0.264,2.698,17791.984,10/31/22 18:25,10/31/22 22:25
23031,19240659,0,1.919,18856.068,10/31/22 18:25,10/31/22 22:25
23032,19240659,0,1.884,18856.068,10/31/22 18:25,10/31/22 22:25
18375,19240443,0.264,0,17792.248,10/31/22 18:25,10/31/22 22:25
23033,19240659,0.266,1.887,18856.334,10/31/22 18:25,10/31/22 22:25
18376,19240443,0,1.645,17792.248,10/31/22 18:25,10/31/22 22:25
18377,19240443,0.264,1.917,17792.512,10/31/22 18:25,10/31/22 22:25
23034,19240659,0.791,1.897,18857.125,10/31/22 18:25,10/31/22 22:25
18378,19240443,0.529,1.636,17793.041,10/31/22 18:25,10/31/22 22:25
16446,19240556,1.057,0,12814.983,10/31/22 18:25,10/31/22 22:25
23035,19240659,0.266,1.898,18857.391,10/31/22 18:26,10/31/22 22:26
23036,19240659,0.264,1.894,18857.654,10/31/22 18:26,10/31/22 22:26
23037,19240659,0.264,0,18857.918,10/31/22 18:26,10/31/22 22:26
16447,19240556,0.265,1.604,12815.248,10/31/22 18:26,10/31/22 22:26
13148,19240545,0,1.722,22249.887,10/31/22 18:26,10/31/22 22:26
23038,19240659,0.264,2.056,18858.182,10/31/22 18:26,10/31/22 22:26
23039,19240659,0.266,2.054,18858.447,10/31/22 18:26,10/31/22 22:26
23040,19240659,0.264,0,18858.711,10/31/22 18:27,10/31/22 22:27
18379,19240443,0.793,0.429,17793.834,10/31/22 18:27,10/31/22 22:27
23041,19240659,0,0.31,18858.711,10/31/22 18:27,10/31/22 22:27
13149,19240545,1.057,1.646,22250.943,10/31/22 18:27,10/31/22 22:27
16448,19240556,1.057,0,12816.305,10/31/22 18:27,10/31/22 22:27
13150,19240545,0.264,0,22251.207,10/31/22 18:27,10/31/22 22:27
23042,19240659,0.264,0,18858.975,10/31/22 18:27,10/31/22 22:27
18380,19240443,0.527,0,17794.361,10/31/22 18:28,10/31/22 22:28
2579,20238153,0.237,3.76,2168.694,10/31/22 18:28,10/31/22 22:28
18381,19240443,0.264,1.837,17794.625,10/31/22 18:28,10/31/22 22:28
16449,19240556,0.264,0.333,12816.568,10/31/22 18:28,10/31/22 22:28
22782,19240660,0,0.057,32450.096,10/31/22 18:29,10/31/22 22:29
16450,19240556,0,0.326,12816.568,10/31/22 18:29,10/31/22 22:29
2580,20238153,1.391,0,2170.085,10/31/22 18:29,10/31/22 22:29
12621,19240449,1.322,0,17076.871,10/31/22 18:30,10/31/22 22:30
22783,19240660,0,0,32450.096,10/31/22 18:30,10/31/22 22:30
16451,19240556,0.265,0.328,12816.833,10/31/22 18:30,10/31/22 22:30
14032,19240657,1.057,0,11492.011,10/31/22 18:30,10/31/22 22:30
16452,19240556,0,0.323,12816.833,10/31/22 18:30,10/31/22 22:30
16453,19240556,0.264,0.324,12817.097,10/31/22 18:30,10/31/22 22:30
22784,19240660,0,0.094,32450.096,10/31/22 18:30,10/31/22 22:30
22785,19240660,0,0,32450.096,10/31/22 18:31,10/31/22 22:31
16454,19240556,0,0.324,12817.097,10/31/22 18:31,10/31/22 22:31
16455,19240556,0,0.324,12817.097,10/31/22 18:31,10/31/22 22:31
7883,19240654,0,1.141,11708.632,10/31/22 18:31,10/31/22 22:31
16456,19240556,0.265,0.325,12817.361,10/31/22 18:31,10/31/22 22:31
15307,19240546,0.265,1.939,14019.08,10/31/22 18:32,10/31/22 22:32
7884,19240654,0.528,1.103,11709.16,10/31/22 18:32,10/31/22 22:32
15308,19240546,0.792,1.943,14019.872,10/31/22 18:32,10/31/22 22:32
15309,19240546,0.265,0,14020.137,10/31/22 18:32,10/31/22 22:32
16457,19240556,0.528,0,12817.89,10/31/22 18:34,10/31/22 22:34
16124,19240544,0,1.672,9876.599,10/31/22 18:35,10/31/22 22:35
16125,19240544,0.264,1.636,9876.862,10/31/22 18:35,10/31/22 22:35
16126,19240544,1.057,2.471,9877.919,10/31/22 18:36,10/31/22 22:36
16127,19240544,0.265,1.64,9878.184,10/31/22 18:36,10/31/22 22:36
16128,19240544,0.528,1.654,9878.712,10/31/22 18:36,10/31/22 22:36
16129,19240544,0.265,0.999,9878.977,10/31/22 18:37,10/31/22 22:37
16130,19240544,0,0,9878.977,10/31/22 18:37,10/31/22 22:37
18382,19240443,1.057,1.64,17795.682,10/31/22 18:38,10/31/22 22:38
18383,19240443,1.322,0,17797.004,10/31/22 18:39,10/31/22 22:39
10802,19240656,0.265,4.097,14641.205,10/31/22 18:40,10/31/22 22:40
10803,19240656,0.528,4.108,14641.733,10/31/22 18:40,10/31/22 22:40
12622,19240449,0,2.148,17076.871,10/31/22 18:40,10/31/22 22:40
10804,19240656,1.057,0,14642.79,10/31/22 18:40,10/31/22 22:40
19428,19240543,0,2.811,20466.727,10/31/22 18:42,10/31/22 22:42
19429,19240543,1.32,2.785,20468.047,10/31/22 18:42,10/31/22 22:42
19430,19240543,0.264,0,20468.311,10/31/22 18:42,10/31/22 22:42
24560,19240653,0,0.176,16822.473,10/31/22 18:43,10/31/22 22:43
24561,19240653,0,1.391,16822.473,10/31/22 18:43,10/31/22 22:43
24562,19240653,0.529,2.58,16823.002,10/31/22 18:43,10/31/22 22:43
19431,19240543,0,0.317,20468.311,10/31/22 18:43,10/31/22 22:43
19432,19240543,0,0.314,20468.311,10/31/22 18:44,10/31/22 22:44
16131,19240544,0,1.595,9878.977,10/31/22 18:44,10/31/22 22:44
24563,19240653,0.791,1.367,16823.793,10/31/22 18:44,10/31/22 22:44
16132,19240544,0.264,1.589,9879.24,10/31/22 18:44,10/31/22 22:44
24564,19240653,0.266,0,16824.059,10/31/22 18:44,10/31/22 22:44
16133,19240544,0.265,1.586,9879.505,10/31/22 18:44,10/31/22 22:44
19433,19240543,0.264,0.321,20468.574,10/31/22 18:44,10/31/22 22:44
19434,19240543,0,0.323,20468.574,10/31/22 18:44,10/31/22 22:44
16134,19240544,0.528,0,9880.033,10/31/22 18:44,10/31/22 22:44
28257,19240542,0,0.814,17621.594,10/31/22 18:45,10/31/22 22:45
18384,19240443,0.793,0,17797.797,10/31/22 18:45,10/31/22 22:45
16135,19240544,0,1.601,9880.033,10/31/22 18:45,10/31/22 22:45
19435,19240543,0,0,20468.574,10/31/22 18:45,10/31/22 22:45
16136,19240544,0.264,1.589,9880.297,10/31/22 18:45,10/31/22 22:45
16137,19240544,0.528,1.528,9880.825,10/31/22 18:46,10/31/22 22:46
28258,19240542,0,0,17621.594,10/31/22 18:46,10/31/22 22:46
16138,19240544,0,0,9880.825,10/31/22 18:46,10/31/22 22:46
24565,19240653,0,0.069,16824.059,10/31/22 18:46,10/31/22 22:46
24566,19240653,0,0,16824.059,10/31/22 18:47,10/31/22 22:47
36635,19240551,2.377,0,22001.564,10/31/22 18:48,10/31/22 22:48
15310,19240546,0.264,1.873,14020.4,10/31/22 18:49,10/31/22 22:49
15311,19240546,0,2.298,14020.4,10/31/22 18:49,10/31/22 22:49
14793,19240451,0.264,0.183,14848.844,10/31/22 18:49,10/31/22 22:49
15312,19240546,0.528,1.886,14020.929,10/31/22 18:49,10/31/22 22:49
15313,19240546,0.528,1.76,14021.457,10/31/22 18:49,10/31/22 22:49
15314,19240546,0,0,14021.457,10/31/22 18:49,10/31/22 22:49
14794,19240451,0,0,14848.844,10/31/22 18:50,10/31/22 22:50
18385,19240443,0.264,0,17798.061,10/31/22 18:52,10/31/22 22:52
22998,19240663,0,0.044,12643.008,10/31/22 18:55,10/31/22 22:55
8735,19240586,2.643,0,16746.92,10/31/22 18:55,10/31/22 22:55
22999,19240663,0,0,12643.008,10/31/22 18:55,10/31/22 22:55
28259,19240542,0.264,2.379,17621.857,10/31/22 18:56,10/31/22 22:56
19436,19240543,0,0.406,20468.574,10/31/22 18:56,10/31/22 22:56
19437,19240543,0.266,0.392,20468.84,10/31/22 18:56,10/31/22 22:56
28260,19240542,0.529,2.356,17622.387,10/31/22 18:56,10/31/22 22:56
28261,19240542,0,2.354,17622.387,10/31/22 18:56,10/31/22 22:56
28262,19240542,0.264,2.332,17622.65,10/31/22 18:56,10/31/22 22:56
28263,19240542,0.527,0,17623.178,10/31/22 18:56,10/31/22 22:56
17392,19240445,0,1.94,13589.008,10/31/22 18:57,10/31/22 22:57
16139,19240544,0.265,0,9881.09,10/31/22 18:57,10/31/22 22:57
17393,19240445,0.528,1.89,13589.536,10/31/22 18:57,10/31/22 22:57
19438,19240543,1.32,0.907,20470.16,10/31/22 18:57,10/31/22 22:57
17394,19240445,0.264,1.85,13589.8,10/31/22 18:58,10/31/22 22:58
13343,19240447,0.265,2.724,12870.988,10/31/22 18:58,10/31/22 22:58
13344,19240447,0,3.316,12870.988,10/31/22 18:58,10/31/22 22:58
17395,19240445,1.057,2.235,13590.856,10/31/22 18:58,10/31/22 22:58
17396,19240445,0,2.24,13590.856,10/31/22 18:58,10/31/22 22:58
19439,19240543,0.527,0.892,20470.688,10/31/22 18:58,10/31/22 22:58
17397,19240445,0.265,2.228,13591.121,10/31/22 18:58,10/31/22 22:58
17398,19240445,0.528,2.278,13591.649,10/31/22 18:58,10/31/22 22:58
13345,19240447,1.32,0,12872.309,10/31/22 18:59,10/31/22 22:59
17399,19240445,0.264,0.789,13591.913,10/31/22 18:59,10/31/22 22:59
17400,19240445,0.265,0.674,13592.178,10/31/22 18:59,10/31/22 22:59
17401,19240445,0.265,0.68,13592.442,10/31/22 18:59,10/31/22 22:59
12623,19240449,1.057,0,17077.928,10/31/22 19:00,10/31/22 23:00
17402,19240445,0.264,0.68,13592.706,10/31/22 19:00,10/31/22 23:00
17403,19240445,0,0.683,13592.706,10/31/22 19:00,10/31/22 23:00
19440,19240543,1.586,0.916,20472.273,10/31/22 19:00,10/31/22 23:00
17404,19240445,0,0.671,13592.706,10/31/22 19:00,10/31/22 23:00
17405,19240445,0.265,0.675,13592.971,10/31/22 19:00,10/31/22 23:00
19441,19240543,0.264,0.907,20472.537,10/31/22 19:00,10/31/22 23:00
17406,19240445,0.264,0.674,13593.234,10/31/22 19:01,10/31/22 23:01
17407,19240445,0.265,0.664,13593.499,10/31/22 19:01,10/31/22 23:01
17408,19240445,0,0.671,13593.499,10/31/22 19:01,10/31/22 23:01
19442,19240543,0.793,0.899,20473.33,10/31/22 19:01,10/31/22 23:01
19443,19240543,0.264,0.899,20473.594,10/31/22 19:02,10/31/22 23:02
23000,19240663,1.85,2.004,12644.857,10/31/22 19:02,10/31/22 23:02
23001,19240663,0,1.911,12644.857,10/31/22 19:02,10/31/22 23:02
17409,19240445,0.528,0.675,13594.027,10/31/22 19:02,10/31/22 23:02
23002,19240663,0.264,0,12645.121,10/31/22 19:02,10/31/22 23:02
17410,19240445,0.264,0.67,13594.291,10/31/22 19:02,10/31/22 23:02
17411,19240445,0.265,0.675,13594.556,10/31/22 19:03,10/31/22 23:03
18386,19240443,0,1.243,17798.061,10/31/22 19:03,10/31/22 23:03
18387,19240443,0.264,0,17798.324,10/31/22 19:03,10/31/22 23:03
15317,19240547,1.586,0,9333.726,10/31/22 19:05,10/31/22 23:05
16458,19240556,0.264,1.574,12818.153,10/31/22 19:06,10/31/22 23:06
16459,19240556,0.793,1.525,12818.946,10/31/22 19:06,10/31/22 23:06
16460,19240556,0.265,1.517,12819.211,10/31/22 19:06,10/31/22 23:06
16461,19240556,0,0,12819.211,10/31/22 19:06,10/31/22 23:06
20417,19240548,0.793,3.426,25583.738,10/31/22 19:08,10/31/22 23:08
20418,19240548,0.264,2.862,25584.002,10/31/22 19:08,10/31/22 23:08
17412,19240445,3.17,0.697,13597.726,10/31/22 19:08,10/31/22 23:08
20419,19240548,0.527,0,25584.529,10/31/22 19:08,10/31/22 23:08
2581,20238153,0.47,2.264,2170.555,10/31/22 19:09,10/31/22 23:09
13346,19240447,0.793,2.686,12873.102,10/31/22 19:09,10/31/22 23:09
13347,19240447,0.793,0,12873.895,10/31/22 19:10,10/31/22 23:10
22786,19240660,0,2.283,32450.096,10/31/22 19:10,10/31/22 23:10
22787,19240660,0.264,2.315,32450.359,10/31/22 19:10,10/31/22 23:10
19444,19240543,5.813,0,20479.406,10/31/22 19:10,10/31/22 23:10
22788,19240660,0.266,2.311,32450.625,10/31/22 19:10,10/31/22 23:10
22789,19240660,1.057,1.198,32451.682,10/31/22 19:11,10/31/22 23:11
23003,19240663,0.265,2.045,12645.386,10/31/22 19:11,10/31/22 23:11
23004,19240663,0.264,2.058,12645.649,10/31/22 19:12,10/31/22 23:12
23005,19240663,1.057,0,12646.706,10/31/22 19:12,10/31/22 23:12
10805,19240656,0,0.911,14642.79,10/31/22 19:13,10/31/22 23:13
22790,19240660,0,0,32451.682,10/31/22 19:13,10/31/22 23:13
10806,19240656,0.528,0.922,14643.318,10/31/22 19:14,10/31/22 23:14
16570,19240550,1.058,1.882,12350.834,10/31/22 19:14,10/31/22 23:14
17413,19240445,3.962,0.781,13601.688,10/31/22 19:14,10/31/22 23:14
16571,19240550,1.32,1.877,12352.154,10/31/22 19:15,10/31/22 23:15
15315,19240546,0.265,1.903,14021.722,10/31/22 19:15,10/31/22 23:15
15316,19240546,0,1.932,14021.722,10/31/22 19:15,10/31/22 23:15
15317,19240546,0.528,1.964,14022.25,10/31/22 19:15,10/31/22 23:15
15318,19240546,0.264,1.936,14022.514,10/31/22 19:15,10/31/22 23:15
15319,19240546,0.265,0,14022.778,10/31/22 19:15,10/31/22 23:15
8736,19240586,0.793,1.744,16747.713,10/31/22 19:16,10/31/22 23:16
16572,19240550,1.85,0,12354.004,10/31/22 19:16,10/31/22 23:16
36636,19240551,0.266,1.024,22001.83,10/31/22 19:16,10/31/22 23:16
36637,19240551,0,0,22001.83,10/31/22 19:16,10/31/22 23:16
17414,19240445,2.114,0,13603.802,10/31/22 19:17,10/31/22 23:17
14047,19240446,0.528,1.519,9630.654,10/31/22 19:18,10/31/22 23:18
14048,19240446,0.528,0,9631.183,10/31/22 19:18,10/31/22 23:18
10807,19240656,4.49,0.94,14647.809,10/31/22 19:19,10/31/22 23:19
19445,19240543,1.32,2.756,20480.727,10/31/22 19:19,10/31/22 23:19
14033,19240657,1.32,0,11493.331,10/31/22 19:19,10/31/22 23:19
19446,19240543,0.529,2.747,20481.256,10/31/22 19:19,10/31/22 23:19
19447,19240543,0.791,0,20482.047,10/31/22 19:20,10/31/22 23:20
19448,19240543,0.266,0.051,20482.313,10/31/22 19:21,10/31/22 23:21
17415,19240445,0,1.841,13603.802,10/31/22 19:21,10/31/22 23:21
17416,19240445,1.057,1.827,13604.858,10/31/22 19:21,10/31/22 23:21
17417,19240445,0.264,0,13605.122,10/31/22 19:22,10/31/22 23:22
15320,19240546,0.264,1.855,14023.042,10/31/22 19:22,10/31/22 23:22
15321,19240546,1.321,0,14024.363,10/31/22 19:23,10/31/22 23:23
19449,19240543,1.057,0.332,20483.369,10/31/22 19:25,10/31/22 23:25
9059,19240658,0,2.467,11274.068,10/31/22 19:26,10/31/22 23:26
14034,19240657,0,1.414,11493.331,10/31/22 19:26,10/31/22 23:26
9060,19240658,1.321,0.897,11275.39,10/31/22 19:26,10/31/22 23:26
9061,19240658,0,0,11275.39,10/31/22 19:26,10/31/22 23:26
19450,19240543,0.527,0.335,20483.896,10/31/22 19:27,10/31/22 23:27
14035,19240657,1.585,0,11494.916,10/31/22 19:27,10/31/22 23:27
18388,19240443,1.057,3.736,17799.381,10/31/22 19:29,10/31/22 23:29
18389,19240443,0.793,0,17800.174,10/31/22 19:29,10/31/22 23:29
12624,19240449,0.264,0,17078.191,10/31/22 19:30,10/31/22 23:30
10808,19240656,7.926,0.102,14655.734,10/31/22 19:30,10/31/22 23:30
15318,19240547,1.057,2.565,9334.782,10/31/22 19:30,10/31/22 23:30
15319,19240547,0.264,0,9335.046,10/31/22 19:30,10/31/22 23:30
18390,19240443,0,0.191,17800.174,10/31/22 19:30,10/31/22 23:30
36638,19240551,3.434,0,22005.264,10/31/22 19:31,10/31/22 23:31
10809,19240656,0.264,0,14655.998,10/31/22 19:32,10/31/22 23:32
36639,19240551,0,2.64,22005.264,10/31/22 19:33,10/31/22 23:33
9062,19240658,1.057,0,11276.446,10/31/22 19:33,10/31/22 23:33
14036,19240657,0,1.477,11494.916,10/31/22 19:33,10/31/22 23:33
36640,19240551,1.32,0,22006.584,10/31/22 19:34,10/31/22 23:34
14037,19240657,1.321,0,11496.237,10/31/22 19:35,10/31/22 23:35
23043,19240659,1.586,2.576,18860.561,10/31/22 19:36,10/31/22 23:36
23044,19240659,0.264,2.575,18860.824,10/31/22 19:36,10/31/22 23:36
23045,19240659,0.527,0,18861.352,10/31/22 19:36,10/31/22 23:36
16573,19240550,0,0.064,12354.004,10/31/22 19:36,10/31/22 23:36
16574,19240550,0.264,1.648,12354.268,10/31/22 19:36,10/31/22 23:36
15322,19240546,1.585,2.718,14025.948,10/31/22 19:36,10/31/22 23:36
15323,19240546,0,2.661,14025.948,10/31/22 19:36,10/31/22 23:36
